clientnum,client_stayed,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,gender_F,gender_M,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_ordinal_level_scale,income_category_ordinal_level_scale,card_category_ordinal_level_scale
785237958,0,45,M,5,College,Married,5833.33,Blue,39,2,3,3,3439.0,0,2661,35,0,1,0,1,0,4,6,1
711333933,1,56,F,3,Post-Graduate,Single,4166.67,Blue,36,2,1,1,3005.0,1660,4586,72,1,0,0,0,1,6,3,1
710797833,1,50,F,5,Graduate,Married,1666.67,Blue,30,1,3,2,2033.0,841,4360,95,1,0,0,1,0,5,2,1
708876183,1,51,M,1,High School,Single,5833.33,Silver,43,2,3,2,28673.0,0,3722,69,0,1,0,0,1,3,6,2
712660308,0,44,F,1,High School,Single,1666.67,Blue,36,2,3,3,1895.0,0,2472,40,1,0,0,0,1,3,2,1
715958583,1,56,F,2,High School,Married,1666.67,Blue,43,1,2,2,2041.0,1158,3588,63,1,0,0,1,0,3,2,1
771546708,1,46,F,2,Graduate,Single,1666.67,Blue,34,2,2,1,1438.3,0,5013,81,1,0,0,0,1,5,2,1
711252258,1,54,F,1,High School,Single,1666.67,Blue,36,1,3,2,1572.0,985,4148,54,1,0,0,0,1,3,2,1
708824958,1,50,F,4,High School,Single,1666.67,Blue,42,2,1,2,1460.0,0,4265,63,1,0,0,0,1,3,2,1
819612933,1,52,M,3,Graduate,Single,8333.33,Blue,47,1,3,3,25410.0,0,5472,70,0,1,0,0,1,5,4,1
712804383,1,56,F,0,College,Married,1666.67,Blue,38,1,1,2,2143.0,1194,4684,82,1,0,0,1,0,4,2,1
790149483,1,42,M,3,Uneducated,Single,4166.67,Blue,35,2,3,3,8566.0,1484,4195,89,0,1,0,0,1,2,3,1
712121508,1,43,M,3,Uneducated,Single,5833.33,Blue,30,1,2,0,1438.3,0,5200,89,0,1,0,0,1,2,6,1
778853358,1,59,F,0,College,Single,1666.67,Blue,40,1,3,3,3297.0,0,4783,91,1,0,0,0,1,4,2,1
716512383,1,39,F,2,High School,Married,1666.67,Blue,36,1,3,1,2816.0,2517,4817,87,1,0,0,1,0,3,2,1
712144158,0,53,F,1,Graduate,Single,1666.67,Blue,48,6,6,3,2370.0,1166,2164,45,1,0,0,0,1,5,2,1
824560758,0,35,F,3,Graduate,Single,1666.67,Blue,31,1,3,4,1678.0,0,2475,61,1,0,0,0,1,5,2,1
757710783,0,36,F,1,Graduate,Married,1666.67,Blue,29,4,2,3,1493.0,0,2516,63,1,0,0,1,0,5,2,1
710481333,0,50,F,4,High School,Married,1666.67,Blue,36,5,3,5,2690.0,1614,2272,57,1,0,0,1,0,3,2,1
713759583,1,54,F,3,High School,Married,1666.67,Blue,36,1,1,1,3173.0,1822,4883,71,1,0,0,1,0,3,2,1
717547383,1,43,F,2,Graduate,Married,1666.67,Blue,32,2,3,1,2890.0,1392,4233,77,1,0,0,1,0,5,2,1
710044308,1,40,F,4,Graduate,Single,4166.67,Blue,27,2,2,2,2625.0,1594,2480,47,1,0,0,0,1,5,3,1
757685733,1,43,F,2,Graduate,Single,1666.67,Blue,36,1,2,2,3226.0,2145,5066,75,1,0,0,0,1,5,2,1
796029483,1,49,F,3,Graduate,Married,1666.67,Blue,43,2,3,2,2174.0,785,3890,78,1,0,0,1,0,5,2,1
713872008,1,49,F,1,High School,Married,1666.67,Blue,42,1,3,1,2215.0,1347,4656,72,1,0,0,1,0,3,2,1
710643183,1,42,F,2,High School,Single,1666.67,Blue,23,2,2,3,3172.0,1160,4163,83,1,0,0,0,1,3,2,1
779859558,0,54,F,3,High School,Married,1666.67,Blue,38,2,2,4,2452.0,1012,2398,29,1,0,0,1,0,3,2,1
798238008,1,36,F,2,Uneducated,Married,1666.67,Blue,30,2,1,2,5070.0,0,4644,85,1,0,0,1,0,2,2,1
811974483,1,56,M,2,Graduate,Single,4166.67,Blue,51,1,3,1,1466.0,723,5110,86,0,1,0,0,1,5,3,1
778471758,1,52,F,2,Graduate,Married,1666.67,Blue,37,1,3,3,2427.0,2362,4663,85,1,0,0,1,0,5,2,1
718513233,1,59,M,2,Graduate,Single,10000.0,Blue,48,1,3,3,17999.0,1861,4740,78,0,1,0,0,1,5,7,1
718147233,1,44,F,1,High School,Married,4166.67,Blue,31,2,2,3,4553.0,1538,4999,95,1,0,0,1,0,3,3,1
711438033,1,57,F,1,Graduate,Married,1666.67,Blue,45,1,3,2,1894.0,0,5750,73,1,0,0,1,0,5,2,1
712253058,1,48,F,3,High School,Married,1666.67,Blue,40,1,2,1,2097.0,1255,4189,83,1,0,0,1,0,3,2,1
713519508,1,47,M,4,High School,Divorced,5833.33,Blue,36,1,1,1,1983.0,989,5065,80,0,1,1,0,0,3,6,1
710110683,1,52,M,2,College,Married,5833.33,Blue,36,1,1,3,7879.0,1007,4844,83,0,1,0,1,0,4,6,1
720260433,1,46,F,3,High School,Married,4166.67,Blue,34,2,3,2,3336.0,1687,5577,95,1,0,0,1,0,3,3,1
714148758,1,34,F,2,Post-Graduate,Married,1666.67,Blue,27,2,3,3,1726.0,1398,5228,68,1,0,0,1,0,6,2,1
715522233,1,45,F,3,Doctorate,Single,1666.67,Blue,27,1,6,3,2917.0,1523,4878,92,1,0,0,0,1,7,2,1
714943233,1,49,M,2,Doctorate,Married,4166.67,Blue,31,2,2,2,1915.0,1545,3911,80,0,1,0,1,0,7,3,1
708952758,1,41,F,3,College,Married,1666.67,Blue,35,2,1,2,2066.0,1542,4887,76,1,0,0,1,0,4,2,1
721374033,1,53,F,1,High School,Married,4166.67,Blue,39,2,3,3,2164.0,1115,4341,69,1,0,0,1,0,3,3,1
794516508,1,43,F,3,High School,Married,1666.67,Blue,24,2,2,1,1484.0,0,4838,81,1,0,0,1,0,3,2,1
778722033,1,44,F,2,Uneducated,Married,1666.67,Blue,28,2,2,0,2275.0,1265,5626,77,1,0,0,1,0,2,2,1
823578483,1,44,F,4,High School,Single,1666.67,Blue,40,2,1,2,1438.3,1169,4429,78,1,0,0,0,1,3,2,1
715148658,1,51,F,2,Graduate,Married,1666.67,Blue,43,1,3,3,3683.0,1039,4684,86,1,0,0,1,0,5,2,1
709669533,1,38,F,1,High School,Divorced,1666.67,Blue,30,2,3,2,2722.0,1303,4488,88,1,0,1,0,0,3,2,1
787467858,1,43,M,1,High School,Married,8333.33,Silver,30,1,1,3,34516.0,2045,4081,54,0,1,0,1,0,3,4,2
708671733,1,48,M,4,Graduate,Married,5833.33,Blue,36,2,3,3,2072.0,1499,4091,71,0,1,0,1,0,5,6,1
709790058,1,53,M,4,Graduate,Married,10000.0,Blue,40,1,1,3,6383.0,1512,4985,87,0,1,0,1,0,5,7,1
757722708,1,42,M,3,College,Married,5833.33,Blue,35,1,3,1,1438.3,0,4246,83,0,1,0,1,0,4,6,1
718086783,1,50,M,5,Uneducated,Married,10000.0,Blue,36,2,2,1,13478.0,0,4738,56,0,1,0,1,0,2,7,1
815253708,1,46,F,2,High School,Divorced,1666.67,Blue,41,1,2,2,2841.0,1807,4144,73,1,0,1,0,0,3,2,1
715083633,1,33,F,1,Uneducated,Married,1666.67,Blue,23,2,2,3,1830.0,1777,5271,76,1,0,0,1,0,2,2,1
792098883,1,37,M,2,Doctorate,Single,10000.0,Blue,31,2,1,3,2360.0,1204,3696,82,0,1,0,0,1,7,7,1
711873858,1,43,M,3,High School,Married,5833.33,Blue,35,2,3,2,3717.0,1882,4667,91,0,1,0,1,0,3,6,1
713931258,0,56,F,3,Graduate,Married,1666.67,Blue,45,2,3,4,1438.3,0,1988,42,1,0,0,1,0,5,2,1
787591008,1,42,M,3,Uneducated,Divorced,5833.33,Blue,34,2,1,1,2289.0,1195,4955,83,0,1,1,0,0,2,6,1
713068833,1,44,F,3,Uneducated,Single,1666.67,Blue,32,2,2,1,1438.3,894,4687,85,1,0,0,0,1,2,2,1
708190158,0,38,F,3,High School,Single,1666.67,Blue,26,2,3,0,2920.0,2426,2750,41,1,0,0,0,1,3,2,1
784895358,0,49,F,1,Graduate,Married,1666.67,Blue,43,5,3,3,1938.0,0,2870,49,1,0,0,1,0,5,2,1
710090133,1,62,F,1,College,Divorced,1666.67,Blue,51,1,3,3,4049.0,1685,3908,80,1,0,1,0,0,4,2,1
799242033,1,45,M,4,Doctorate,Married,8333.33,Blue,39,2,3,2,1438.3,1162,4598,86,0,1,0,1,0,7,4,1
719377383,1,40,M,2,College,Single,5833.33,Blue,28,1,2,3,10880.0,2025,4957,90,0,1,0,0,1,4,6,1
710371683,1,51,M,4,Doctorate,Married,5833.33,Blue,36,2,1,2,3451.0,2006,4097,67,0,1,0,1,0,7,6,1
719926683,1,41,M,3,High School,Divorced,5833.33,Blue,33,2,2,2,20749.0,2171,4754,77,0,1,1,0,0,3,6,1
793597833,1,49,F,0,Post-Graduate,Single,1666.67,Blue,43,1,3,1,2481.0,1568,4466,69,1,0,0,0,1,6,2,1
713739708,1,61,M,0,High School,Single,5833.33,Blue,53,1,3,3,2415.0,2050,4479,71,0,1,0,0,1,3,6,1
709389558,1,33,F,4,College,Single,1666.67,Blue,36,1,3,0,1438.3,0,4641,85,1,0,0,0,1,4,2,1
709087983,1,35,F,3,Doctorate,Single,1666.67,Blue,27,2,2,3,1438.3,0,5020,94,1,0,0,0,1,7,2,1
712774908,1,41,F,4,High School,Married,1666.67,Blue,29,2,2,2,2601.0,1861,5111,83,1,0,0,1,0,3,2,1
713497983,1,49,M,5,High School,Single,5833.33,Blue,36,1,2,2,5578.0,0,3459,53,0,1,0,0,1,3,6,1
713489358,1,52,F,2,Graduate,Married,1666.67,Blue,40,2,3,2,3698.0,0,3763,82,1,0,0,1,0,5,2,1
711847833,1,42,F,2,Graduate,Single,1666.67,Blue,32,2,2,2,1933.0,1127,4833,71,1,0,0,0,1,5,2,1
772837083,1,41,M,3,Graduate,Married,10000.0,Blue,32,2,3,1,27169.0,0,3906,87,0,1,0,1,0,5,7,1
719202708,1,54,F,3,High School,Married,1666.67,Blue,36,2,2,1,5642.0,541,4633,84,1,0,0,1,0,3,2,1
714566133,1,60,F,2,Graduate,Married,1666.67,Blue,36,1,2,2,3239.0,2356,4621,91,1,0,0,1,0,5,2,1
814987983,1,37,F,2,College,Single,4166.67,Blue,32,2,1,3,3680.0,683,4835,77,1,0,0,0,1,4,3,1
789588933,1,44,M,2,Graduate,Married,5833.33,Blue,37,1,1,1,1787.0,0,3912,79,0,1,0,1,0,5,6,1
714317058,1,52,M,2,Graduate,Married,5833.33,Blue,36,2,3,1,4752.0,2437,3946,63,0,1,0,1,0,5,6,1
710971908,1,43,M,1,High School,Married,5833.33,Blue,31,2,3,3,3764.0,1780,4898,80,0,1,0,1,0,3,6,1
711412533,0,40,F,3,High School,Single,1666.67,Blue,35,6,3,5,5492.0,1573,2416,45,1,0,0,0,1,3,2,1
720593583,1,39,F,2,Doctorate,Divorced,1666.67,Blue,32,1,2,2,3554.0,747,5152,90,1,0,1,0,0,7,2,1
778436283,1,41,M,4,High School,Single,1666.67,Blue,21,2,3,1,3429.0,1504,4015,76,0,1,0,0,1,3,2,1
711492258,1,50,M,2,Graduate,Married,5833.33,Blue,45,2,1,0,2021.0,1578,5298,71,0,1,0,1,0,5,6,1
771106458,1,54,F,4,College,Married,1666.67,Blue,41,1,5,2,2444.0,1313,4609,61,1,0,0,1,0,4,2,1
719940483,1,51,F,1,Graduate,Married,4166.67,Blue,43,2,2,2,2107.0,1663,4841,88,1,0,0,1,0,5,3,1
716839983,1,48,M,3,College,Married,10000.0,Blue,36,2,3,2,32777.0,0,4520,75,0,1,0,1,0,4,7,1
781073733,1,50,M,2,Graduate,Married,10000.0,Blue,41,1,3,3,4607.0,0,4793,88,0,1,0,1,0,5,7,1
714080433,1,40,F,5,College,Married,4166.67,Blue,36,2,3,2,3144.0,1787,4758,67,1,0,0,1,0,4,3,1
757675158,1,47,F,4,Post-Graduate,Divorced,4166.67,Blue,40,2,2,3,2725.0,1851,4904,85,1,0,1,0,0,6,3,1
715361433,1,53,F,2,High School,Single,1666.67,Blue,36,2,2,3,1874.0,994,4194,78,1,0,0,0,1,3,2,1
778191933,0,45,M,3,Uneducated,Single,10000.0,Blue,35,2,3,5,7135.0,2517,2305,42,0,1,0,0,1,2,7,1
799020258,1,44,M,2,Uneducated,Divorced,5833.33,Blue,38,2,1,2,16553.0,0,4797,82,0,1,1,0,0,2,6,1
714825408,1,45,F,3,High School,Single,4166.67,Blue,36,2,3,3,2853.0,2517,4971,65,1,0,0,0,1,3,3,1
788620083,1,50,F,3,Graduate,Single,1666.67,Blue,41,2,2,2,2382.0,1419,4563,89,1,0,0,0,1,5,2,1
719490108,1,54,F,3,Graduate,Single,1666.67,Blue,36,1,3,1,2830.0,1779,4854,74,1,0,0,0,1,5,2,1
756944133,1,52,F,4,Graduate,Married,1666.67,Blue,45,1,1,3,3705.0,2168,4452,89,1,0,0,1,0,5,2,1
785285883,0,49,F,3,Graduate,Single,1666.67,Blue,43,6,3,4,1675.0,0,2622,53,1,0,0,0,1,5,2,1
779770683,1,47,F,3,Uneducated,Divorced,4166.67,Blue,36,2,3,3,1439.0,0,5047,79,1,0,1,0,0,2,3,1
710322033,1,52,F,1,High School,Married,1666.67,Blue,44,1,1,1,2563.0,1765,4515,77,1,0,0,1,0,3,2,1
710560008,1,46,F,4,High School,Married,1666.67,Blue,33,1,3,0,1896.0,1738,4588,75,1,0,0,1,0,3,2,1
789164283,1,55,F,0,Uneducated,Married,1666.67,Blue,44,1,1,3,2596.0,1929,4726,87,1,0,0,1,0,2,2,1
715773783,0,44,F,2,Graduate,Single,4166.67,Blue,35,2,3,4,4196.0,561,2558,38,1,0,0,0,1,5,3,1
779158533,1,43,F,3,Uneducated,Single,1666.67,Blue,25,2,3,3,1616.0,966,4774,74,1,0,0,0,1,2,2,1
720463833,1,42,M,5,Uneducated,Single,5833.33,Blue,36,1,1,2,6618.0,1738,5022,76,0,1,0,0,1,2,6,1
712747758,0,50,F,4,Uneducated,Single,1666.67,Blue,36,2,2,3,2477.0,0,2037,43,1,0,0,0,1,2,2,1
771067308,1,38,F,3,High School,Single,4166.67,Blue,25,1,1,2,3040.0,1908,5616,73,1,0,0,0,1,3,3,1
716171358,1,51,M,4,College,Married,4166.67,Blue,36,2,3,1,4436.0,2222,4460,85,0,1,0,1,0,4,3,1
794637333,1,44,F,2,Graduate,Divorced,1666.67,Silver,25,2,2,2,13138.0,0,3881,77,1,0,1,0,0,5,2,2
718492908,1,38,F,3,College,Married,1666.67,Blue,36,1,2,3,3297.0,1554,4636,86,1,0,0,1,0,4,2,1
716033508,1,46,M,2,Graduate,Single,5833.33,Blue,34,1,3,2,6272.0,1434,4514,66,0,1,0,0,1,5,6,1
717603858,1,54,M,3,College,Single,4166.67,Blue,42,1,2,1,5608.0,1775,4325,77,0,1,0,0,1,4,3,1
716558283,1,30,F,0,Graduate,Married,1666.67,Blue,36,2,2,2,1621.0,1046,5247,84,1,0,0,1,0,5,2,1
719022558,1,49,F,4,Uneducated,Married,1666.67,Blue,38,1,3,3,2305.0,1173,5106,74,1,0,0,1,0,2,2,1
717334233,1,54,F,1,Uneducated,Single,4166.67,Blue,43,1,3,2,9525.0,2517,4804,79,1,0,0,0,1,2,3,1
719192808,1,51,M,4,Graduate,Single,10000.0,Blue,36,2,1,1,3168.0,2147,4674,71,0,1,0,0,1,5,7,1
719281533,1,37,F,3,College,Married,1666.67,Blue,27,2,1,3,2939.0,1388,5076,84,1,0,0,1,0,4,2,1
710877108,1,44,F,1,High School,Divorced,1666.67,Blue,32,1,1,2,2724.0,1288,4171,75,1,0,1,0,0,3,2,1
770581983,1,55,F,4,Graduate,Married,4166.67,Blue,41,1,1,3,1438.3,0,4885,88,1,0,0,1,0,5,3,1
718742808,0,55,F,1,High School,Married,4166.67,Blue,46,2,4,3,4629.0,710,2877,49,1,0,0,1,0,3,3,1
710257683,1,50,M,3,Graduate,Single,10000.0,Blue,33,1,2,2,34516.0,1134,4520,73,0,1,0,0,1,5,7,1
721041483,0,45,M,4,Doctorate,Married,5833.33,Blue,37,1,2,2,13093.0,2517,2032,39,0,1,0,1,0,7,6,1
716214108,1,44,M,4,Uneducated,Single,5833.33,Blue,36,1,2,1,6426.0,0,4892,80,0,1,0,0,1,2,6,1
772216833,1,47,F,5,Graduate,Single,1666.67,Blue,36,1,2,1,2761.0,1950,4510,88,1,0,0,0,1,5,2,1
708553008,1,38,F,1,High School,Single,4166.67,Blue,36,1,2,3,2148.0,1103,4711,64,1,0,0,0,1,3,3,1
778880358,1,49,F,4,Graduate,Divorced,4166.67,Blue,30,1,3,3,2485.0,1648,4208,71,1,0,1,0,0,5,3,1
720258183,1,39,F,4,Graduate,Single,4166.67,Blue,25,2,3,3,3394.0,2517,5421,75,1,0,0,0,1,5,3,1
720689583,1,50,F,3,High School,Married,4166.67,Blue,40,1,3,3,3367.0,1747,5657,91,1,0,0,1,0,3,3,1
758168133,1,50,F,0,High School,Married,4166.67,Blue,43,2,3,1,4154.0,1060,4325,86,1,0,0,1,0,3,3,1
711118083,1,54,F,4,Graduate,Divorced,1666.67,Blue,43,1,2,1,2506.0,1784,4504,80,1,0,1,0,0,5,2,1
709591533,1,46,F,3,College,Divorced,1666.67,Blue,38,1,1,3,1774.0,1115,3474,60,1,0,1,0,0,4,2,1
715590258,1,45,F,4,Uneducated,Single,4166.67,Blue,36,1,1,3,3918.0,2070,4700,69,1,0,0,0,1,2,3,1
708416433,0,41,F,1,High School,Single,1666.67,Blue,36,4,3,2,2372.0,0,2499,41,1,0,0,0,1,3,2,1
779183958,0,45,F,2,Graduate,Single,1666.67,Blue,33,1,3,4,1492.0,0,2469,38,1,0,0,0,1,5,2,1
709061658,1,44,F,1,Graduate,Single,1666.67,Blue,31,2,2,3,1550.0,716,4534,87,1,0,0,0,1,5,2,1
717384183,1,58,F,3,Graduate,Single,1666.67,Blue,53,1,3,1,2669.0,2048,4863,79,1,0,0,0,1,5,2,1
778921908,1,42,M,4,College,Single,5833.33,Blue,23,2,3,1,3311.0,841,4559,80,0,1,0,0,1,4,6,1
714745608,1,51,F,4,High School,Single,1666.67,Blue,33,2,4,3,3068.0,2071,5524,71,1,0,0,0,1,3,2,1
714714558,1,37,F,2,Uneducated,Single,4166.67,Blue,27,1,3,2,3050.0,2517,4698,75,1,0,0,0,1,2,3,1
778847808,1,42,F,4,Graduate,Married,4166.67,Blue,23,1,2,3,2647.0,1245,4911,82,1,0,0,1,0,5,3,1
710532258,1,48,F,3,High School,Divorced,1666.67,Blue,36,1,1,1,2185.0,1495,4906,83,1,0,1,0,0,3,2,1
817293258,1,44,F,4,College,Married,4166.67,Blue,27,1,1,2,3183.0,2517,4017,63,1,0,0,1,0,4,3,1
738062658,1,57,M,3,Graduate,Single,8333.33,Blue,50,2,3,3,17096.0,1762,4231,62,0,1,0,0,1,5,4,1
709518858,1,50,F,2,Graduate,Married,1666.67,Blue,38,1,1,1,2897.0,0,4891,87,1,0,0,1,0,5,2,1
716262708,1,51,F,2,College,Single,1666.67,Blue,36,1,3,2,1438.3,718,4447,71,1,0,0,0,1,4,2,1
708928008,1,34,F,2,High School,Single,4166.67,Blue,36,2,3,1,1677.0,0,4035,87,1,0,0,0,1,3,3,1
711922158,1,57,F,2,Graduate,Married,1666.67,Blue,45,1,3,3,1860.0,0,5109,62,1,0,0,1,0,5,2,1
779638983,1,47,F,4,Graduate,Married,1666.67,Blue,30,2,3,3,2124.0,1573,4592,83,1,0,0,1,0,5,2,1
708723858,1,48,F,4,Graduate,Single,1666.67,Blue,37,1,1,3,3413.0,1715,3843,67,1,0,0,0,1,5,2,1
712184133,1,41,F,5,Graduate,Married,1666.67,Blue,24,2,3,3,2178.0,1408,5089,80,1,0,0,1,0,5,2,1
789492558,1,49,F,2,College,Married,1666.67,Blue,40,1,2,1,2096.0,1276,4926,82,1,0,0,1,0,4,2,1
770929383,1,41,M,2,Graduate,Single,5833.33,Blue,28,2,1,1,7293.0,993,4828,82,0,1,0,0,1,5,6,1
788595183,1,42,M,2,Graduate,Single,4166.67,Blue,36,1,1,3,1438.3,686,3499,80,0,1,0,0,1,5,3,1
713167383,1,57,F,3,High School,Single,1666.67,Blue,46,1,2,2,2298.0,1540,5154,81,1,0,0,0,1,3,2,1
718590183,1,58,F,3,Doctorate,Married,1666.67,Blue,47,1,3,3,1517.0,920,5067,69,1,0,0,1,0,7,2,1
719868183,0,42,F,3,High School,Married,4166.67,Blue,30,5,3,2,1456.0,0,2843,42,1,0,0,1,0,3,3,1
709388058,1,43,F,4,Graduate,Single,1666.67,Blue,34,2,3,2,2005.0,1263,4906,80,1,0,0,0,1,5,2,1
717004533,1,35,F,3,High School,Married,1666.67,Blue,36,2,3,0,4790.0,1189,4544,81,1,0,0,1,0,3,2,1
759947433,1,53,M,3,Graduate,Married,10000.0,Blue,46,1,2,2,13670.0,0,4812,81,0,1,0,1,0,5,7,1
767404083,0,52,M,2,Graduate,Single,5833.33,Blue,45,2,3,3,3460.0,0,2355,47,0,1,0,0,1,5,6,1
781926633,1,48,M,2,Uneducated,Married,4166.67,Blue,42,1,3,3,3202.0,2517,4675,88,0,1,0,1,0,2,3,1
772127508,0,31,F,1,Uneducated,Married,1666.67,Blue,20,6,2,2,1438.3,0,2614,49,1,0,0,1,0,2,2,1
720518283,1,50,M,2,Post-Graduate,Single,5833.33,Blue,36,1,3,2,2296.0,1371,5483,77,0,1,0,0,1,6,6,1
715488483,1,49,F,4,Graduate,Married,1666.67,Blue,36,1,3,1,6615.0,0,4575,75,1,0,0,1,0,5,2,1
715309083,1,50,F,2,Graduate,Married,1666.67,Blue,36,2,3,2,1912.0,0,4851,87,1,0,0,1,0,5,2,1
708399858,1,45,F,3,High School,Married,1666.67,Blue,35,2,2,1,2548.0,2250,4747,77,1,0,0,1,0,3,2,1
711944733,1,45,F,2,High School,Married,1666.67,Blue,36,1,2,2,1457.0,828,5401,93,1,0,0,1,0,3,2,1
785487783,1,59,F,1,Graduate,Single,4166.67,Blue,53,2,2,0,1980.0,1409,5350,96,1,0,0,0,1,5,3,1
718951683,1,48,F,2,Graduate,Married,1666.67,Blue,35,2,3,1,2216.0,1262,4763,83,1,0,0,1,0,5,2,1
718329183,1,57,F,3,Graduate,Divorced,4166.67,Blue,47,1,3,2,4262.0,2517,3943,75,1,0,1,0,0,5,3,1
788960658,1,42,F,2,Uneducated,Married,1666.67,Blue,28,1,2,3,2573.0,1742,4649,88,1,0,0,1,0,2,2,1
713120433,1,55,F,2,High School,Married,4166.67,Blue,42,2,2,3,5431.0,2007,4569,82,1,0,0,1,0,3,3,1
720980958,1,43,F,5,Uneducated,Married,1666.67,Blue,30,1,3,2,3092.0,909,4797,87,1,0,0,1,0,2,2,1
709606158,1,37,F,2,Graduate,Married,1666.67,Blue,31,1,3,3,2984.0,0,4878,86,1,0,0,1,0,5,2,1
712524858,1,34,M,1,Graduate,Single,1666.67,Blue,28,1,6,3,2669.0,1649,4314,74,0,1,0,0,1,5,2,1
815072283,1,50,F,3,Graduate,Married,1666.67,Blue,45,1,3,1,1789.0,1156,5110,75,1,0,0,1,0,5,2,1
715980258,1,36,F,1,Doctorate,Single,1666.67,Blue,25,1,2,3,2835.0,2511,4811,77,1,0,0,0,1,7,2,1
788715483,1,44,F,5,Graduate,Single,1666.67,Blue,28,2,2,2,1558.0,879,4805,86,1,0,0,0,1,5,2,1
809276808,1,47,M,4,Graduate,Single,8333.33,Blue,42,1,1,3,7299.0,0,4678,83,0,1,0,0,1,5,4,1
708885558,0,56,F,1,High School,Single,1666.67,Blue,48,1,5,2,3556.0,0,2220,45,1,0,0,0,1,3,2,1
789373683,1,45,F,3,Graduate,Married,1666.67,Blue,35,1,2,2,1438.3,834,4976,70,1,0,0,1,0,5,2,1
712302783,1,38,F,2,Uneducated,Single,1666.67,Blue,25,2,3,1,2468.0,872,4426,76,1,0,0,0,1,2,2,1
719601708,1,45,M,3,College,Single,5833.33,Blue,35,1,1,2,10699.0,1099,5052,61,0,1,0,0,1,4,6,1
720150858,0,34,M,2,High School,Married,8333.33,Blue,25,6,2,0,1439.0,0,2932,44,0,1,0,1,0,3,4,1
798777708,1,54,F,4,High School,Single,4166.67,Blue,48,2,4,1,3089.0,1177,5237,75,1,0,0,0,1,3,3,1
716365233,1,53,F,1,College,Married,1666.67,Blue,36,1,3,3,1665.0,964,4881,75,1,0,0,1,0,4,2,1
796544133,1,54,M,1,College,Single,10000.0,Blue,48,1,3,1,2456.0,1654,4468,84,0,1,0,0,1,4,7,1
778143183,1,47,M,1,Graduate,Married,5833.33,Blue,40,2,2,3,11773.0,0,5098,58,0,1,0,1,0,5,6,1
717011958,1,43,F,4,Graduate,Single,4166.67,Blue,23,2,1,1,1438.3,0,4494,82,1,0,0,0,1,5,3,1
778264008,1,41,F,3,College,Single,4166.67,Blue,32,2,1,2,3104.0,1954,4699,77,1,0,0,0,1,4,3,1
788842008,1,50,F,3,Uneducated,Married,1666.67,Blue,34,2,2,2,4060.0,2336,5173,87,1,0,0,1,0,2,2,1
714742758,1,42,F,4,Uneducated,Single,1666.67,Blue,24,2,2,2,3428.0,2209,4751,87,1,0,0,0,1,2,2,1
720299283,1,46,M,3,Uneducated,Married,5833.33,Blue,33,2,2,1,12745.0,0,4380,80,0,1,0,1,0,2,6,1
719237058,1,39,M,2,Doctorate,Single,5833.33,Blue,36,2,2,1,1790.0,891,4498,96,0,1,0,0,1,7,6,1
788290383,1,43,M,3,Doctorate,Single,4166.67,Blue,35,2,6,3,4970.0,1588,4436,83,0,1,0,0,1,7,3,1
779701983,1,49,F,3,Graduate,Single,4166.67,Blue,32,1,3,3,5400.0,1426,4643,80,1,0,0,0,1,5,3,1
712132383,1,44,M,4,College,Single,8333.33,Blue,34,2,2,3,1876.0,861,5056,82,0,1,0,0,1,4,4,1
812446158,1,54,F,3,Uneducated,Single,1666.67,Blue,49,2,2,2,1719.0,0,4869,65,1,0,0,0,1,2,2,1
779401233,1,47,F,4,Uneducated,Single,4166.67,Blue,36,1,1,0,1438.3,0,5216,78,1,0,0,0,1,2,3,1
721080183,1,33,F,1,Graduate,Single,4166.67,Blue,20,2,2,3,4883.0,0,4613,82,1,0,0,0,1,5,3,1
712572858,1,38,M,3,High School,Single,8333.33,Blue,29,2,1,3,3413.0,1801,3831,45,0,1,0,0,1,3,4,1
822170733,0,45,F,4,College,Single,1666.67,Blue,41,6,3,2,3785.0,2517,2401,54,1,0,0,0,1,4,2,1
708224133,1,61,M,0,Uneducated,Single,4166.67,Blue,49,1,2,3,2228.0,1480,4431,71,0,1,0,0,1,2,3,1
780633483,1,58,F,0,Graduate,Married,4166.67,Blue,47,2,2,1,2194.0,1302,4962,81,1,0,0,1,0,5,3,1
771356508,1,41,F,5,Graduate,Married,1666.67,Blue,28,2,3,1,2665.0,1936,4500,71,1,0,0,1,0,5,2,1
823629333,1,42,M,4,Uneducated,Married,4166.67,Blue,38,1,4,1,2444.0,0,4220,50,0,1,0,1,0,2,3,1
712961658,1,45,F,4,Uneducated,Married,1666.67,Blue,32,1,1,1,3335.0,2238,5321,78,1,0,0,1,0,2,2,1
710464683,1,45,F,3,Post-Graduate,Married,1666.67,Blue,32,2,3,2,2726.0,2127,5578,89,1,0,0,1,0,6,2,1
716688183,0,51,F,1,High School,Married,1666.67,Blue,43,4,3,3,1665.0,1521,2878,45,1,0,0,1,0,3,2,1
789082758,1,40,F,2,High School,Married,1666.67,Blue,28,1,3,3,2734.0,1661,4981,90,1,0,0,1,0,3,2,1
709140858,1,57,F,2,College,Single,1666.67,Blue,47,1,3,1,1727.0,996,5112,82,1,0,0,0,1,4,2,1
